#depth variance  VR       nsta
 25  1.061e-09  2.126e+00   4
#mxx        mxy        mxz        myy        myz        mzz
 3.136e+22  3.435e+22  2.424e+22  2.111e+23 -6.499e+22  2.034e+23
#st1 rk1 dp1 st2 rk2 dp2
 43  42  71 297 155  51
#pdc pclvd piso
 41   5  54

#filename
TD002.data
#dt   npts  dist   Az   Zcor VR
1.000  180 206.0 123.0   68  1.406e+00
#data T          R          Z    synth T          R          Z
 1.351e-05 -3.208e-06 -4.487e-05 -1.376e-06  1.352e-06  1.593e-06
-1.820e-06 -1.213e-05 -4.195e-05 -1.552e-06  1.473e-06  2.425e-06
-2.834e-05 -1.187e-05 -3.027e-05 -1.525e-06  1.563e-06  3.174e-06
-6.391e-05 -3.803e-06 -1.799e-05 -1.304e-06  1.582e-06  3.880e-06
-1.010e-04  7.985e-06 -1.284e-05 -9.427e-07  1.496e-06  4.556e-06
-1.286e-04  2.037e-05 -1.481e-05 -5.316e-07  1.304e-06  5.153e-06
-1.404e-04  2.916e-05 -1.643e-05 -1.721e-07  1.055e-06  5.561e-06
-1.329e-04  3.502e-05 -1.512e-05  4.932e-08  8.205e-07  5.677e-06
-1.147e-04  4.140e-05 -9.463e-06  9.608e-08  6.585e-07  5.450e-06
-8.815e-05  4.527e-05  1.339e-06  6.120e-09  5.945e-07  4.900e-06
-4.768e-05  4.130e-05  1.042e-05 -1.134e-07  6.120e-07  4.099e-06
 2.322e-06  2.901e-05  1.855e-05 -1.278e-07  6.615e-07  3.142e-06
 6.073e-05  4.410e-06  2.944e-05  5.952e-08  6.900e-07  2.116e-06
 1.225e-04 -3.343e-05  3.979e-05  4.484e-07  6.490e-07  1.074e-06
 1.689e-04 -7.906e-05  4.948e-05  9.234e-07  4.982e-07  3.924e-08
 1.850e-04 -1.241e-04  5.955e-05  1.294e-06  2.380e-07 -9.799e-07
 1.617e-04 -1.591e-04  6.547e-05  1.383e-06 -8.055e-08 -1.966e-06
 1.002e-04 -1.757e-04  6.226e-05  1.109e-06 -3.890e-07 -2.873e-06
 1.828e-05 -1.704e-04  4.796e-05  5.368e-07 -6.253e-07 -3.627e-06
-6.227e-05 -1.405e-04  2.241e-05 -1.421e-07 -7.490e-07 -4.145e-06
-1.141e-04 -9.033e-05 -1.242e-05 -6.858e-07 -7.591e-07 -4.372e-06
-1.211e-04 -3.097e-05 -4.969e-05 -9.011e-07 -6.810e-07 -4.312e-06
-8.400e-05  2.201e-05 -8.000e-05 -7.260e-07 -5.397e-07 -4.028e-06
-1.777e-05  5.433e-05 -9.327e-05 -2.591e-07 -3.611e-07 -3.630e-06
 4.998e-05  6.280e-05 -8.279e-05  2.798e-07 -1.829e-07 -3.246e-06
 9.210e-05  5.305e-05 -5.040e-05  6.456e-07 -4.530e-08 -2.989e-06
 9.456e-05  3.699e-05 -4.908e-06  6.815e-07  1.752e-08 -2.902e-06
 6.086e-05  2.906e-05  3.766e-05  3.977e-07 -2.782e-08 -2.945e-06
 9.505e-06  3.754e-05  6.156e-05 -2.820e-08 -2.279e-07 -2.971e-06
-3.205e-05  6.138e-05  6.043e-05 -3.316e-07 -6.440e-07 -2.777e-06
-4.301e-05  8.895e-05  3.988e-05 -2.884e-07 -1.319e-06 -2.189e-06
-2.313e-05  1.057e-04  1.347e-05  1.718e-07 -2.216e-06 -1.153e-06
 1.082e-05  1.008e-04 -5.073e-06  9.223e-07 -3.174e-06  2.516e-07
 3.642e-05  7.743e-05 -9.366e-06  1.687e-06 -3.915e-06  1.860e-06
 3.680e-05  5.159e-05 -2.540e-06  2.157e-06 -4.127e-06  3.499e-06
 1.270e-05  4.030e-05  4.871e-06  2.123e-06 -3.582e-06  5.019e-06
-1.898e-05  5.063e-05  5.138e-06  1.562e-06 -2.241e-06  6.270e-06
-3.731e-05  7.201e-05 -3.506e-07  6.381e-07 -2.697e-07  7.047e-06
-3.286e-05  8.367e-05 -5.996e-06 -3.756e-07  1.983e-06  7.087e-06
-1.285e-05  7.008e-05 -5.436e-06 -1.214e-06  4.055e-06  6.154e-06
 5.864e-06  3.500e-05  1.280e-06 -1.723e-06  5.486e-06  4.174e-06
 8.726e-06 -2.372e-06  6.944e-06 -1.900e-06  5.919e-06  1.346e-06
-4.135e-06 -2.276e-05  5.099e-06 -1.873e-06  5.161e-06 -1.858e-06
-1.972e-05 -2.193e-05 -2.865e-06 -1.814e-06  3.207e-06 -4.793e-06
-2.474e-05 -1.520e-05 -1.114e-05 -1.855e-06  2.410e-07 -6.818e-06
-1.553e-05 -2.106e-05 -1.267e-05 -2.014e-06 -3.384e-06 -7.457e-06
-1.826e-06 -4.413e-05 -6.768e-06 -2.187e-06 -7.149e-06 -6.508e-06
 3.286e-06 -7.082e-05  1.017e-06 -2.184e-06 -1.040e-05 -4.100e-06
-4.569e-06 -8.444e-05  4.725e-06 -1.820e-06 -1.248e-05 -6.686e-07
-1.712e-05 -8.231e-05  2.571e-06 -1.008e-06 -1.288e-05  3.129e-06
-2.193e-05 -7.581e-05  1.610e-07  1.741e-07 -1.143e-05  6.546e-06
-1.424e-05 -7.391e-05  1.835e-06  1.483e-06 -8.359e-06  8.895e-06
-2.168e-06 -7.514e-05  5.387e-06  2.590e-06 -4.232e-06  9.682e-06
 5.376e-06 -7.243e-05  3.955e-06  3.214e-06  2.104e-07  8.685e-06
 6.771e-06 -6.234e-05 -5.585e-06  3.228e-06  4.193e-06  6.009e-06
 7.776e-06 -5.071e-05 -1.638e-05  2.695e-06  7.043e-06  2.090e-06
 1.114e-05 -4.306e-05 -1.992e-05  1.824e-06  8.327e-06 -2.365e-06
 1.314e-05 -3.528e-05 -1.481e-05  8.725e-07  7.950e-06 -6.492e-06
 9.370e-06 -1.842e-05 -9.211e-06  4.760e-08  6.214e-06 -9.458e-06
 1.923e-06  4.301e-06 -9.590e-06 -5.502e-07  3.751e-06 -1.071e-05
-3.476e-06  1.841e-05 -1.265e-05 -9.267e-07  1.315e-06 -1.014e-05
-4.416e-06  1.985e-05 -1.213e-05 -1.147e-06 -4.361e-07 -8.104e-06
-2.812e-06  2.240e-05 -8.961e-06 -1.272e-06 -1.116e-06 -5.254e-06
-9.531e-07  3.580e-05 -7.770e-06 -1.312e-06 -6.794e-07 -2.360e-06
 2.069e-06  5.069e-05 -7.316e-06 -1.223e-06  6.161e-07 -8.618e-08
 5.878e-06  5.703e-05 -2.205e-06 -9.432e-07  2.298e-06  1.146e-06
 4.154e-06  5.377e-05  6.823e-06 -4.409e-07  3.795e-06  1.244e-06
-4.071e-06  4.295e-05  1.351e-05  2.425e-07  4.588e-06  4.648e-07
-8.430e-06  2.844e-05  1.328e-05  9.706e-07  4.373e-06 -6.907e-07
-4.977e-06  1.973e-05  6.238e-06  1.535e-06  3.192e-06 -1.641e-06
 2.057e-06  2.077e-05 -1.258e-06  1.727e-06  1.452e-06 -1.912e-06
 7.501e-06  2.529e-05 -3.408e-06  1.436e-06 -2.175e-07 -1.301e-06
 6.614e-06  2.713e-05 -2.210e-06  7.165e-07 -1.218e-06  6.716e-08
 5.258e-07  2.691e-05  7.685e-07 -2.217e-07 -1.214e-06  1.790e-06
-8.123e-06  2.776e-05  7.358e-06 -1.105e-06 -2.291e-07  3.316e-06
-1.813e-05  2.707e-05  1.619e-05 -1.713e-06  1.385e-06  4.132e-06
-2.361e-05  2.099e-05  1.963e-05 -1.950e-06  3.086e-06  3.945e-06
-1.875e-05  1.206e-05  1.434e-05 -1.848e-06  4.291e-06  2.775e-06
-6.005e-06  4.722e-06  7.531e-06 -1.506e-06  4.523e-06  9.580e-07
 4.513e-06 -1.393e-06  4.904e-06 -1.031e-06  3.554e-06 -9.351e-07
 7.303e-06 -6.686e-06  4.769e-06 -4.971e-07  1.515e-06 -2.274e-06
 6.446e-06 -8.764e-06  5.703e-06  5.314e-08 -1.113e-06 -2.578e-06
 6.103e-06 -8.801e-06  7.699e-06  5.932e-07 -3.633e-06 -1.691e-06
 6.670e-06 -1.108e-05  8.662e-06  1.082e-06 -5.367e-06  1.271e-07

#filename
RDEA.data
#dt   npts  dist   Az   Zcor VR
1.000  180 258.0  24.0   96 -8.568e+00
#data T          R          Z    synth T          R          Z
 1.969e-05 -1.206e-05 -1.527e-05 -1.267e-05  1.053e-06  1.135e-07
 1.604e-05 -1.219e-05 -9.238e-06 -9.981e-06  1.084e-06 -2.520e-07
 1.080e-05 -1.240e-05 -3.295e-06 -5.697e-06  1.084e-06 -5.890e-07
 5.601e-06 -1.099e-05 -8.540e-07 -4.397e-07  1.063e-06 -8.515e-07
 1.839e-06 -7.467e-06 -2.815e-06  4.906e-06  9.947e-07 -9.650e-07
 5.211e-07 -3.860e-06 -6.533e-06  9.413e-06  8.319e-07 -1.008e-06
 1.260e-06 -2.312e-06 -7.566e-06  1.236e-05  6.034e-07 -1.026e-06
 1.976e-06 -2.726e-06 -2.805e-06  1.336e-05  3.203e-07 -1.011e-06
 4.494e-07 -3.295e-06  7.182e-06  1.238e-05  2.704e-08 -9.988e-07
-3.793e-06 -3.294e-06  1.783e-05  9.666e-06 -2.346e-07 -9.707e-07
-9.318e-06 -3.456e-06  2.306e-05  5.737e-06 -4.632e-07 -9.532e-07
-1.348e-05 -4.766e-06  1.997e-05  1.374e-06 -6.245e-07 -9.626e-07
-1.425e-05 -7.165e-06  1.032e-05 -2.508e-06 -7.129e-07 -9.572e-07
-1.247e-05 -7.910e-06 -1.591e-06 -5.072e-06 -7.315e-07 -9.374e-07
-1.159e-05 -2.952e-06 -1.128e-05 -5.777e-06 -6.762e-07 -8.755e-07
-1.454e-05  8.544e-06 -1.537e-05 -4.513e-06 -5.857e-07 -7.300e-07
-2.075e-05  2.187e-05 -1.272e-05 -1.605e-06 -4.899e-07 -4.980e-07
-2.648e-05  2.974e-05 -5.368e-06  2.281e-06 -3.950e-07 -2.153e-07
-2.791e-05  2.757e-05  2.648e-06  6.279e-06 -3.059e-07  5.120e-08
-2.426e-05  1.717e-05  7.319e-06  9.489e-06 -2.469e-07  2.650e-07
-1.878e-05  6.110e-06  6.867e-06  1.115e-05 -2.321e-07  4.046e-07
-1.597e-05  2.125e-06  3.084e-06  1.079e-05 -2.104e-07  4.687e-07
-1.737e-05  6.923e-06  2.332e-07  8.370e-06 -1.263e-07  4.963e-07
-2.024e-05  1.557e-05  1.681e-06  4.299e-06  2.062e-08  5.262e-07
-2.036e-05  2.120e-05  6.885e-06 -6.223e-07  1.885e-07  5.903e-07
-1.553e-05  1.964e-05  1.171e-05 -5.406e-06  3.218e-07  6.988e-07
-6.729e-06  1.146e-05  1.172e-05 -9.120e-06  3.932e-07  8.101e-07
 2.791e-06  1.153e-06  5.466e-06 -1.110e-05  4.361e-07  8.466e-07
 9.646e-06 -5.802e-06 -4.380e-06 -1.105e-05  5.140e-07  7.741e-07
 1.228e-05 -6.443e-06 -1.278e-05 -9.154e-06  6.377e-07  6.424e-07
 1.180e-05 -2.269e-06 -1.508e-05 -5.986e-06  7.438e-07  5.187e-07
 1.104e-05  1.994e-06 -1.023e-05 -2.449e-06  7.607e-07  4.289e-07
 1.205e-05  2.084e-06 -2.230e-06  4.827e-07  6.701e-07  3.657e-07
 1.442e-05 -2.703e-06  2.804e-06  2.033e-06  5.158e-07  3.177e-07
 1.600e-05 -9.119e-06  2.030e-06  1.827e-06  3.586e-07  2.860e-07
 1.529e-05 -1.231e-05 -1.922e-06 -3.333e-08  2.165e-07  2.837e-07
 1.296e-05 -9.869e-06 -4.278e-06 -3.001e-06  4.339e-08  3.154e-07
 1.103e-05 -4.228e-06 -2.699e-06 -6.217e-06 -1.983e-07  3.464e-07
 1.097e-05 -9.128e-07  1.374e-06 -8.727e-06 -4.520e-07  3.219e-07
 1.262e-05 -3.576e-06  4.577e-06 -9.747e-06 -6.139e-07  2.276e-07
 1.467e-05 -1.081e-05  4.267e-06 -8.870e-06 -6.493e-07  1.083e-07
 1.550e-05 -1.695e-05  5.924e-07 -6.170e-06 -6.128e-07  3.232e-08
 1.440e-05 -1.699e-05 -2.873e-06 -2.165e-06 -5.887e-07  4.838e-08
 1.191e-05 -1.119e-05 -2.110e-06  2.283e-06 -6.327e-07  1.476e-07
 8.970e-06 -4.174e-06  3.502e-06  6.170e-06 -7.402e-07  2.731e-07
 6.086e-06 -3.573e-07  1.061e-05  8.628e-06 -8.678e-07  3.872e-07
 2.938e-06 -3.125e-07  1.453e-05  9.211e-06 -9.843e-07  4.862e-07
-8.090e-07 -1.383e-06  1.313e-05  8.024e-06 -1.084e-06  5.556e-07
-4.792e-06 -8.200e-07  7.749e-06  5.647e-06 -1.163e-06  5.701e-07
-8.428e-06  2.204e-06  1.361e-06  2.939e-06 -1.187e-06  5.281e-07
-1.144e-05  6.446e-06 -3.368e-06  8.055e-07 -1.093e-06  4.751e-07
-1.381e-05  9.950e-06 -5.104e-06 -4.733e-08 -8.583e-07  4.875e-07
-1.547e-05  1.185e-05 -3.710e-06  6.677e-07 -5.415e-07  5.939e-07
-1.596e-05  1.253e-05  2.765e-07  2.724e-06 -2.262e-07  7.427e-07
-1.457e-05  1.229e-05  5.319e-06  5.452e-06  3.871e-08  8.612e-07
-1.130e-05  1.048e-05  9.045e-06  7.938e-06  2.525e-07  8.998e-07
-7.573e-06  6.680e-06  9.416e-06  9.295e-06  4.451e-07  8.416e-07
-5.464e-06  2.384e-06  6.119e-06  8.937e-06  6.354e-07  7.046e-07
-5.852e-06  2.938e-07  9.015e-07  6.785e-06  8.172e-07  5.057e-07
-7.462e-06  1.589e-06 -3.935e-06  3.284e-06  9.965e-07  2.497e-07
-8.372e-06  4.643e-06 -7.414e-06 -7.492e-07  1.193e-06 -3.662e-08
-7.859e-06  6.895e-06 -9.841e-06 -4.363e-06  1.404e-06 -3.028e-07
-6.393e-06  6.807e-06 -1.198e-05 -6.739e-06  1.600e-06 -5.016e-07
-4.488e-06  4.418e-06 -1.428e-05 -7.440e-06  1.732e-06 -6.207e-07
-2.122e-06  5.338e-07 -1.660e-05 -6.566e-06  1.760e-06 -7.137e-07
 4.830e-07 -3.966e-06 -1.871e-05 -4.724e-06  1.675e-06 -8.596e-07
 2.191e-06 -7.843e-06 -1.968e-05 -2.805e-06  1.506e-06 -1.078e-06
 2.212e-06 -1.059e-05 -1.744e-05 -1.672e-06  1.279e-06 -1.319e-06
 1.112e-06 -1.334e-05 -1.100e-05 -1.856e-06  1.016e-06 -1.508e-06
 9.539e-08 -1.686e-05 -2.686e-06 -3.377e-06  7.325e-07 -1.590e-06
 4.517e-07 -1.998e-05  3.796e-06 -5.743e-06  4.313e-07 -1.552e-06
 2.719e-06 -2.043e-05  6.884e-06 -8.127e-06  1.268e-07 -1.403e-06
 6.098e-06 -1.754e-05  8.852e-06 -9.648e-06 -1.632e-07 -1.157e-06
 8.442e-06 -1.254e-05  1.175e-05 -9.662e-06 -4.396e-07 -8.404e-07
 7.851e-06 -6.472e-06  1.486e-05 -7.962e-06 -7.013e-07 -4.990e-07
 5.227e-06 -1.786e-07  1.661e-05 -4.850e-06 -9.312e-07 -1.634e-07
 2.703e-06  5.668e-06  1.498e-05 -1.050e-06 -1.113e-06  1.550e-07
 1.629e-06  1.129e-05  1.092e-05  2.506e-06 -1.227e-06  4.540e-07
 2.081e-06  1.588e-05  6.573e-06  4.981e-06 -1.255e-06  7.466e-07
 2.795e-06  1.828e-05  4.516e-06  5.929e-06 -1.206e-06  1.058e-06
 3.062e-06  1.636e-05  5.614e-06  5.457e-06 -1.099e-06  1.394e-06
 3.485e-06  8.960e-06  8.586e-06  4.181e-06 -9.451e-07  1.721e-06
 5.097e-06 -2.185e-06  1.037e-05  2.971e-06 -7.581e-07  1.970e-06
 7.963e-06 -1.253e-05  7.736e-06  2.597e-06 -5.463e-07  2.070e-06
 1.132e-05 -1.774e-05 -4.263e-08  3.420e-06 -3.003e-07  1.994e-06
 1.453e-05 -1.693e-05 -9.776e-06  5.257e-06 -1.794e-08  1.760e-06
 1.731e-05 -1.282e-05 -1.582e-05  7.471e-06  2.817e-07  1.411e-06
 1.919e-05 -8.827e-06 -1.431e-05  9.220e-06  5.694e-07  9.971e-07
 1.946e-05 -5.743e-06 -6.084e-06  9.760e-06  8.090e-07  5.575e-07
 1.807e-05 -3.006e-06  3.165e-06  8.709e-06  9.696e-07  8.602e-08
 1.608e-05 -3.387e-07  6.793e-06  6.180e-06  1.044e-06 -4.492e-07
 1.481e-05  2.200e-06  2.118e-06  2.735e-06  1.039e-06 -1.065e-06
 1.509e-05  3.925e-06 -7.099e-06 -8.091e-07  9.575e-07 -1.758e-06
 1.634e-05  4.482e-06 -1.420e-05 -3.651e-06  8.037e-07 -2.508e-06
 1.592e-05  4.136e-06 -1.494e-05 -5.275e-06  5.863e-07 -3.278e-06
 1.071e-05  3.407e-06 -9.886e-06 -5.624e-06  3.052e-07 -4.016e-06
-7.619e-07  3.696e-06 -2.036e-06 -5.094e-06 -4.094e-08 -4.645e-06
-1.722e-05  7.255e-06  5.991e-06 -4.360e-06 -4.481e-07 -5.062e-06
-3.562e-05  1.493e-05  1.290e-05 -4.087e-06 -9.101e-07 -5.197e-06
-5.241e-05  2.520e-05  1.874e-05 -4.631e-06 -1.409e-06 -5.052e-06
-6.395e-05  3.415e-05  2.333e-05 -5.870e-06 -1.896e-06 -4.665e-06
-6.861e-05  3.818e-05  2.614e-05 -7.251e-06 -2.281e-06 -4.075e-06
-6.843e-05  3.795e-05  2.786e-05 -8.026e-06 -2.461e-06 -3.312e-06
-6.371e-05  3.665e-05  2.839e-05 -7.570e-06 -2.363e-06 -2.385e-06
-5.166e-05  3.531e-05  2.498e-05 -5.661e-06 -1.974e-06 -1.296e-06
-2.904e-05  3.024e-05  1.559e-05 -2.583e-06 -1.325e-06 -9.860e-08
 4.688e-06  1.788e-05 -2.328e-06  9.781e-07 -5.017e-07  1.083e-06
 4.255e-05 -1.394e-06 -2.560e-05  4.216e-06  3.812e-07  2.112e-06
 7.503e-05 -2.597e-05 -4.534e-05  6.513e-06  1.229e-06  2.884e-06
 9.066e-05 -5.372e-05 -5.590e-05  7.647e-06  1.962e-06  3.342e-06
 8.386e-05 -7.820e-05 -5.448e-05  7.812e-06  2.481e-06  3.486e-06
 5.682e-05 -9.050e-05 -4.701e-05  7.464e-06  2.702e-06  3.389e-06
 1.591e-05 -8.573e-05 -3.993e-05  7.070e-06  2.597e-06  3.182e-06
-2.728e-05 -6.155e-05 -3.489e-05  6.886e-06  2.187e-06  3.031e-06
-5.629e-05 -2.171e-05 -3.274e-05  6.846e-06  1.558e-06  3.103e-06
-6.152e-05  2.045e-05 -3.304e-05  6.594e-06  8.665e-07  3.489e-06
-4.333e-05  5.562e-05 -3.124e-05  5.666e-06  2.846e-07  4.142e-06
-1.230e-05  7.385e-05 -2.309e-05  3.737e-06 -4.297e-08  4.907e-06
 1.515e-05  6.825e-05 -4.320e-06  8.119e-07  1.638e-08  5.571e-06
 2.624e-05  4.733e-05  2.202e-05 -2.734e-06  5.570e-07  5.892e-06
 1.927e-05  2.139e-05  4.718e-05 -6.281e-06  1.556e-06  5.637e-06
 3.653e-06  2.593e-06  6.223e-05 -9.189e-06  2.832e-06  4.643e-06
-6.320e-06 -6.498e-06  6.311e-05 -1.102e-05  4.052e-06  2.858e-06
-2.454e-06 -1.128e-05  5.239e-05 -1.166e-05  4.796e-06  3.766e-07
 1.197e-05 -1.767e-05  3.755e-05 -1.131e-05  4.675e-06 -2.547e-06
 2.510e-05 -2.752e-05  2.384e-05 -1.030e-05  3.475e-06 -5.522e-06
 2.678e-05 -3.487e-05  1.427e-05 -8.917e-06  1.214e-06 -8.107e-06
 1.670e-05 -3.592e-05  1.086e-05 -7.260e-06 -1.870e-06 -9.859e-06
 3.072e-06 -2.817e-05  1.176e-05 -5.238e-06 -5.359e-06 -1.036e-05
-5.393e-06 -1.333e-05  1.280e-05 -2.670e-06 -8.694e-06 -9.311e-06
-5.270e-06  1.818e-06  1.188e-05  5.184e-07 -1.126e-05 -6.660e-06
 8.988e-08  9.953e-06  8.395e-06  4.151e-06 -1.251e-05 -2.716e-06
 4.341e-06  7.742e-06  2.062e-06  7.780e-06 -1.208e-05  1.858e-06
 2.359e-06  2.249e-07 -4.695e-06  1.079e-05 -9.927e-06  6.188e-06
-5.229e-06 -3.865e-06 -9.191e-06  1.258e-05 -6.291e-06  9.440e-06
-1.309e-05  1.034e-06 -8.274e-06  1.277e-05 -1.698e-06  1.104e-05
-1.453e-05  1.037e-05 -1.403e-06  1.131e-05  3.153e-06  1.076e-05
-8.077e-06  1.611e-05  6.977e-06  8.584e-06  7.491e-06  8.724e-06
 4.607e-07  1.189e-05  1.298e-05  5.190e-06  1.059e-05  5.360e-06
 4.318e-06  1.311e-06  1.617e-05  1.758e-06  1.192e-05  1.329e-06
 1.553e-06 -7.318e-06  1.739e-05 -1.270e-06  1.131e-05 -2.585e-06
-3.401e-06 -7.141e-06  1.435e-05 -3.723e-06  9.030e-06 -5.637e-06
-5.256e-06  1.371e-06  4.268e-06 -5.648e-06  5.718e-06 -7.300e-06
-1.803e-06  9.023e-06 -1.003e-05 -7.159e-06  2.184e-06 -7.376e-06
 3.940e-06  8.757e-06 -2.248e-05 -8.235e-06 -8.132e-07 -6.009e-06
 6.104e-06  1.770e-06 -2.824e-05 -8.613e-06 -2.765e-06 -3.640e-06
 2.149e-06 -1.301e-06 -2.685e-05 -7.879e-06 -3.487e-06 -8.880e-07
-3.559e-06  3.661e-06 -2.111e-05 -5.727e-06 -3.102e-06  1.587e-06
-4.361e-06  1.126e-05 -1.666e-05 -2.224e-06 -1.986e-06  3.241e-06
 9.861e-07  1.330e-05 -1.707e-05  2.103e-06 -6.702e-07  3.812e-06
 7.648e-06  5.942e-06 -2.051e-05  6.379e-06  3.155e-07  3.411e-06
 8.819e-06 -3.672e-06 -2.050e-05  9.639e-06  6.010e-07  2.447e-06
 3.645e-06 -7.388e-06 -1.149e-05  1.112e-05  8.951e-08  1.461e-06
-2.274e-06 -3.266e-06  9.841e-07  1.050e-05 -1.008e-06  9.172e-07
-2.740e-06  1.212e-06  7.116e-06  8.004e-06 -2.272e-06  1.035e-06
 3.006e-06  3.747e-07  2.555e-06  4.270e-06 -3.236e-06  1.749e-06
 8.262e-06 -4.399e-06 -7.446e-06  1.147e-07 -3.534e-06  2.750e-06
 7.119e-06 -6.952e-06 -1.550e-05 -3.765e-06 -3.018e-06  3.576e-06
 9.239e-07 -4.761e-06 -1.895e-05 -6.935e-06 -1.812e-06  3.773e-06
-4.562e-06  1.679e-06 -1.961e-05 -9.207e-06 -2.768e-07  3.047e-06
-7.012e-06  8.720e-06 -1.793e-05 -1.051e-05  1.084e-06  1.374e-06
-8.733e-06  1.146e-05 -1.189e-05 -1.077e-05  1.792e-06 -9.643e-07
-1.232e-05  9.018e-06 -2.950e-06 -9.850e-06  1.591e-06 -3.460e-06
-1.610e-05  6.389e-06  6.461e-06 -7.613e-06  5.379e-07 -5.546e-06
-1.663e-05  8.070e-06  1.219e-05 -4.082e-06 -1.024e-06 -6.754e-06
-1.304e-05  1.083e-05  1.360e-05  3.712e-07 -2.578e-06 -6.854e-06
-8.526e-06  8.673e-06  1.302e-05  4.953e-06 -3.603e-06 -5.925e-06
-9.098e-06  4.462e-06  1.382e-05  8.610e-06 -3.743e-06 -4.326e-06
-1.593e-05  4.521e-06  1.861e-05  1.040e-05 -2.904e-06 -2.575e-06
-2.119e-05  8.854e-06  2.359e-05  9.874e-06 -1.290e-06 -1.195e-06
-1.698e-05  1.085e-05  2.124e-05  7.289e-06  6.319e-07 -5.379e-07
-6.182e-06  8.638e-06  1.109e-05  3.471e-06  2.301e-06 -6.648e-07
 2.224e-06  5.872e-06  1.758e-06 -4.963e-07  3.260e-06 -1.339e-06
 3.217e-06  4.004e-06  2.577e-07 -3.647e-06  3.309e-06 -2.108e-06
 1.230e-06  1.437e-06  4.877e-06 -5.381e-06  2.580e-06 -2.480e-06
 3.179e-06 -4.037e-06  6.629e-06 -5.534e-06  1.467e-06 -2.129e-06
 9.909e-06 -1.159e-05  2.348e-06 -4.289e-06  4.575e-07 -1.024e-06
 1.618e-05 -1.807e-05 -2.214e-06 -2.022e-06 -3.840e-08  5.683e-07
 1.735e-05 -1.804e-05 -1.373e-06  8.402e-07  1.701e-07  2.194e-06
 1.575e-05 -1.215e-05  5.078e-06  3.887e-06  9.798e-07  3.387e-06

#filename
NBC4.data
#dt   npts  dist   Az   Zcor VR
1.000  180 270.0 300.0   96  1.029e+01
#data T          R          Z    synth T          R          Z
 1.448e-05 -1.033e-05  1.066e-05 -7.685e-06  7.356e-07 -2.607e-06
 3.354e-06 -1.682e-05  7.715e-06 -4.205e-06  6.358e-07 -2.300e-06
-4.969e-06 -1.665e-05  1.016e-07 -2.516e-07  5.178e-07 -1.909e-06
-4.652e-06 -1.151e-05 -7.413e-06  3.320e-06  3.898e-07 -1.390e-06
 3.039e-06 -5.090e-06 -1.071e-05  5.722e-06  1.853e-07 -8.145e-07
 1.169e-05 -4.144e-07 -7.848e-06  6.442e-06 -3.560e-08 -2.977e-07
 1.455e-05  1.143e-06 -1.624e-07  5.341e-06 -2.267e-07  1.680e-07
 9.351e-06  1.388e-08  7.852e-06  2.647e-06 -3.645e-07  5.643e-07
-1.386e-07 -2.327e-06  1.078e-05 -1.106e-06 -4.037e-07  9.489e-07
-7.551e-06 -4.122e-06  6.287e-06 -5.162e-06 -3.648e-07  1.345e-06
-8.755e-06 -4.075e-06 -2.904e-06 -8.676e-06 -2.623e-07  1.726e-06
-4.082e-06 -1.969e-06 -1.068e-05 -1.089e-05 -1.404e-07  2.133e-06
 2.718e-06  1.015e-06 -1.159e-05 -1.127e-05 -1.459e-08  2.501e-06
 7.379e-06  2.331e-06 -5.165e-06 -9.715e-06  2.038e-07  2.762e-06
 7.392e-06  1.685e-07  3.705e-06 -6.516e-06  5.265e-07  2.922e-06
 3.515e-06 -4.544e-06  8.969e-06 -2.349e-06  8.748e-07  2.973e-06
-7.093e-07 -8.879e-06  8.199e-06  1.907e-06  1.174e-06  2.931e-06
-2.584e-06 -1.030e-05  4.200e-06  5.372e-06  1.383e-06  2.775e-06
-3.069e-06 -8.247e-06  1.645e-06  7.368e-06  1.523e-06  2.467e-06
-4.702e-06 -4.092e-06  2.405e-06  7.558e-06  1.632e-06  2.001e-06
-7.005e-06 -9.590e-09  4.510e-06  6.015e-06  1.741e-06  1.442e-06
-6.711e-06  2.410e-06  4.538e-06  3.230e-06  1.806e-06  9.079e-07
-2.346e-06  3.221e-06  6.395e-07  1.232e-08  1.749e-06  4.228e-07
 3.104e-06  3.732e-06 -5.721e-06 -2.710e-06  1.573e-06 -6.526e-08
 4.931e-06  5.439e-06 -1.053e-05 -4.150e-06  1.341e-06 -5.801e-07
 1.708e-06  8.858e-06 -1.037e-05 -3.868e-06  1.101e-06 -1.101e-06
-3.276e-06  1.273e-05 -5.003e-06 -1.878e-06  8.461e-07 -1.581e-06
-5.713e-06  1.488e-05  2.058e-06  1.363e-06  5.351e-07 -1.978e-06
-4.839e-06  1.331e-05  6.152e-06  5.067e-06  1.478e-07 -2.269e-06
-3.665e-06  7.313e-06  5.814e-06  8.312e-06 -2.778e-07 -2.457e-06
-5.240e-06 -9.499e-07  4.091e-06  1.027e-05 -6.652e-07 -2.547e-06
-9.523e-06 -7.434e-06  4.652e-06  1.044e-05 -1.003e-06 -2.505e-06
-1.405e-05 -9.200e-06  7.123e-06  8.774e-06 -1.376e-06 -2.310e-06
-1.595e-05 -6.765e-06  7.628e-06  5.685e-06 -1.821e-06 -2.004e-06
-1.319e-05 -3.294e-06  4.095e-06  1.954e-06 -2.235e-06 -1.666e-06
-6.023e-06 -1.254e-06 -9.512e-07 -1.494e-06 -2.473e-06 -1.334e-06
